EFF_DATE,SITE_NO,SITE_TYPE_CODE,FACILITY_TYPE,STATE_CODE,FACILITY_ID,CITY,COUNTRY_CODE,ICAO_ID,FACILITY_NAME,REGION_CODE,TWR_OPERATOR_CODE,TWR_CALL,TWR_HRS,PRIMARY_APCH_RADIO_CALL,APCH_P_PROVIDER,APCH_P_PROV_TYPE_CD,SECONDARY_APCH_RADIO_CALL,APCH_S_PROVIDER,APCH_S_PROV_TYPE_CD,PRIMARY_DEP_RADIO_CALL,DEP_P_PROVIDER,DEP_P_PROV_TYPE_CD,SECONDARY_DEP_RADIO_CALL,DEP_S_PROVIDER,DEP_S_PROV_TYPE_CD,CTL_FAC_APCH_DEP_CALLS,APCH_DEP_OPER_CODE,CTL_PRVDING_HRS,SECONDARY_CTL_PRVDING_HRS
2025/03/20,7745.1,A,NON-ATCT,LA,SPH,SPRINGHILL,US,KSPH,SPRINGHILL,ASW,,,,SHREVEPORT,BAD,A,,,,SHREVEPORT,BAD,A,,,,,,,
2025/03/20,5008.0,A,ATCT,IL,SPI,SPRINGFIELD,US,KSPI,ABRAHAM LINCOLN CAPITAL,AGL,F,SPRINGFIELD,0600-2200,SAINT LOUIS,T75,T,KANSAS CITY ARTCC,ZKC,C,SAINT LOUIS,T75,T,KANSAS CITY ARTCC,ZKC,C,,,,
2025/03/20,25300.1,A,NON-ATCT,UT,SPK,SPANISH FORK,US,KSPK,SPANISH FORK MUNI/WOODHOUSE FLD,ANM,,,,SALT LAKE CITY,S56,T,,,,SALT LAKE CITY,S56,T,,,,,,,
2025/03/20,25029.0,A,ATCT-RAPCON,TX,SPS,WICHITA FALLS,US,KSPS,SHEPPARD AFB/WICHITA FALLS MUNI,ASW,A,SHEPPARD,"OPR 1200-0200Z++ MON-FRI; 1800-2300Z++ SUN; CLSD SAT AND HOL, OT USE CTAF.",SHEPPARD,SPS,A,FORT WORTH ARTCC,ZFW,C,SHEPPARD,SPS,A,FORT WORTH ARTCC,ZFW,C,SHEPPARD,A,"OPR 1200-0200Z++ MON-FRI; 1800-2300Z++ SUN; CLSD SAT AND HOL, OT CTC FORT WORTH CENTER 133.5 350.35.",0200-1200Z++ MON-FRI; 2300-1800Z++ SUN. 24 SAT & HOL.
2025/03/20,6348.0,A,NON-ATCT,IA,SPW,SPENCER,US,KSPW,SPENCER MUNI,ACE,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,13133.4,A,NON-ATCT,NV,SPZ,SILVER SPRINGS,US,KSPZ,SILVER SPRINGS,AWP,,,,NAVY FALLON,NFL,A,OAKLAND ARTCC,ZOA,C,NAVY FALLON,NFL,A,OAKLAND ARTCC,ZOA,C,,,,
2025/03/20,5012.1,A,NON-ATCT,IL,SQI,STERLING/ROCKFALLS,US,KSQI,WHITESIDE COUNTY/JOS H BITTORF FLD,AGL,,,,ROCKFORD,RFD,A,,,,ROCKFORD,RFD,A,,,,,,,
2025/03/20,2160.1,A,ATCT,CA,SQL,SAN CARLOS,US,KSQL,SAN CARLOS,AWP,FCT,SAN CARLOS,0700-2100,NORCAL,NCT,T,,,,NORCAL,NCT,T,,,,,,,
2025/03/20,23216.7,A,NON-ATCT,TN,SRB,SPARTA,US,KSRB,UPPER CUMBERLAND RGNL,ASO,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,1165.0,A,NON-ATCT,AR,SRC,SEARCY,US,KSRC,SEARCY RGNL,ASW,,,,LITTLE ROCK,LIT,A,,,,LITTLE ROCK,LIT,A,,,,,,,
2025/03/20,19215.0,A,NON-ATCT,OK,SRE,SEMINOLE,US,KSRE,SEMINOLE MUNI,ASW,,,,FORT WORTH ARTCC,ZFW,C,,,,FORT WORTH ARTCC,ZFW,C,,,,,,,
2025/03/20,3484.0,A,ATCT,FL,SRQ,SARASOTA/BRADENTON,US,KSRQ,SARASOTA/BRADENTON INTL,ASO,F,SARASOTA,0600-0000,TAMPA,TPA,A,,,,TAMPA,TPA,A,,,,,,,
2025/03/20,14726.01,A,NON-ATCT,NM,SRR,RUIDOSO,US,KSRR,SIERRA BLANCA RGNL,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,22538.0,A,ATCT-RAPCON,SC,SSC,SUMTER,US,KSSC,SHAW AFB,ASO,A,SHAW,"OPR 1100-0300Z++ MON-FRI, CLSD WKEND, FED HOL AND ACC FAMILY DAYS.",SHAW,SSC,A,JACKSONVILLE ARTCC,ZJX,C,SHAW,SSC,A,JACKSONVILLE ARTCC,ZJX,C,SHAW,A,OPR 1100-0300Z++,0300-1100Z++
2025/03/20,24708.0,A,ATCT,TX,SSF,SAN ANTONIO,US,KSSF,STINSON MUNI,ASW,FCT,STINSON,0700-2200,SAN ANTONIO,SAT,A,,,,SAN ANTONIO,SAT,A,,,,,,,
2025/03/20,4024.19,A,NON-ATCT,GA,SSI,ST SIMONS ISLAND,US,KSSI,ST SIMONS ISLAND,ASO,,,,JACKSONVILLE ARTCC,ZJX,C,,,,JACKSONVILLE ARTCC,ZJX,C,,,,,,,
2025/03/20,27572.0,A,NON-ATCT,WI,SSQ,SHELL LAKE,US,KSSQ,SHELL LAKE MUNI,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,10962.1,A,ATCT,MN,STC,ST CLOUD,US,KSTC,ST CLOUD RGNL,AGL,FCT,ST CLOUD,0700-2300,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,27598.0,A,NON-ATCT,WI,STE,STEVENS POINT,US,KSTE,STEVENS POINT MUNI,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,11444.0,A,NON-ATCT,MS,STF,STARKVILLE,US,KSTF,GEORGE M BRYAN,ASO,,,,COLUMBUS,CBM,A,MEMPHIS ARTCC,ZME,C,COLUMBUS,CBM,A,MEMPHIS ARTCC,ZME,C,,,,
2025/03/20,12074.0,A,ATCT-RAPCON,MO,STJ,ST JOSEPH,US,KSTJ,ROSECRANS MEML,ACE,FCT,SAINT JOSEPH,"WED-THU 0800-0000, FRI-TUE 0800-1800, OT BY NOTAM",ST JOSEPH,STJ,A,KANSAS CITY,MCI,A,ST JOSEPH,STJ,A,KANSAS CITY,MCI,A,ST JOSEPH,A,0800-0000 MON-SAT,
2025/03/20,2741.0,A,NON-ATCT,CO,STK,STERLING,US,KSTK,STERLING MUNI,ANM,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,12077.0,A,ATCT,MO,STL,ST LOUIS,US,KSTL,ST LOUIS LAMBERT INTL,ACE,F,SAINT LOUIS,24,SAINT LOUIS,T75,T,,,,SAINT LOUIS,T75,T,,,,,,,
2025/03/20,10974.0,A,ATCT,MN,STP,ST PAUL,US,KSTP,ST PAUL DOWNTOWN HOLMAN FLD,AGL,F,SAINT PAUL,"0600-2200 MON-FRI, 0700-2200 SAT-SUN",MINNEAPOLIS,M98,T,,,,MINNEAPOLIS,M98,T,,,,,,,
2025/03/20,2260.0,A,ATCT,CA,STS,SANTA ROSA,US,KSTS,CHARLES M SCHULZ/SONOMA COUNTY,AWP,F,SANTA ROSA,0700-2000,OAKLAND ARTCC,ZOA,C,,,,OAKLAND ARTCC,ZOA,C,,,,,,,
2025/03/20,55027.0,A,ATCT,VI,STT,CHARLOTTE AMALIE,US,TIST,CYRIL E KING,ASO,F,SAINT THOMAS,"0700-2230, ATCT CLOSES 1 HR EARLIER DRG DALGT SAVINGS TIME.",SAN JUAN CERAP,ZSU,C,,,,SAN JUAN CERAP,ZSU,C,,,,,,,
2025/03/20,55030.0,A,ATCT,VI,STX,CHRISTIANSTED,US,TISX,HENRY E ROHLSEN,ASO,FCT,SAINT CROIX,0700-2200,SAN JUAN CERAP,ZSU,C,,,,SAN JUAN CERAP,ZSU,C,,,,,,,
2025/03/20,3507.0,A,ATCT,FL,SUA,STUART,US,KSUA,WITHAM FLD,ASO,FCT,STUART,0700-2200,PALM BEACH,PBI,A,,,,PALM BEACH,PBI,A,,,,,,,
2025/03/20,27610.0,A,NON-ATCT,WI,SUE,STURGEON BAY,US,KSUE,DOOR COUNTY CHERRYLAND,AGL,,,,GREEN BAY,GRB,A,MINNEAPOLIS ARTCC,ZMP,C,GREEN BAY,GRB,A,MINNEAPOLIS ARTCC,ZMP,C,,,,
2025/03/20,4206.0,A,ATCT,ID,SUN,HAILEY,US,KSUN,FRIEDMAN MEML,ANM,FCT,HAILEY,0700-2300,SALT LAKE ARTCC,ZLC,C,,,,SALT LAKE ARTCC,ZLC,C,,,,,,,
2025/03/20,22784.4,A,NON-ATCT,SD,SUO,ROSEBUD,US,KSUO,ROSEBUD SIOUX TRIBAL,AGL,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,12082.5,A,ATCT,MO,SUS,ST LOUIS,US,KSUS,SPIRIT OF ST LOUIS,ACE,F,SPIRIT,0600-2300,SAINT LOUIS,T75,T,,,,SAINT LOUIS,T75,T,,,,,,,
2025/03/20,16990.0,A,NON-ATCT,NC,SUT,OAK ISLAND,US,KSUT,CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD,ASO,,,,WILMINGTON,ILM,A,WASHINGTON ARTCC,ZDC,C,WILMINGTON,ILM,A,WASHINGTON ARTCC,ZDC,C,,,,
2025/03/20,1565.1,A,ATCT-RAPCON,CA,SUU,FAIRFIELD,US,KSUU,TRAVIS AFB,AWP,A,TRAVIS,24,TRAVIS,SUU,A,,,,TRAVIS,SUU,A,,,,TRAVIS,A,24,
2025/03/20,27625.0,A,NON-ATCT,WI,SUW,SUPERIOR,US,KSUW,RICHARD I BONG,AGL,,,,DULUTH,DLH,A,,,,DULUTH,DLH,A,,,,,,,
2025/03/20,6341.0,A,ATCT-TRACON,IA,SUX,SIOUX CITY,US,KSUX,SIOUX GATEWAY/BRIG GENERAL BUD DAY FLD,ACE,F,SIOUX CITY,0600-2130,SIOUX CITY,SUX,A,MINNEAPOLIS ARTCC,ZMP,C,SIOUX CITY,SUX,A,MINNEAPOLIS ARTCC,ZMP,C,SIOUX CITY,F,0600-2130,2130-0600
2025/03/20,886.39,A,NON-ATCT,AR,SUZ,BENTON,US,KSUZ,SALINE COUNTY RGNL,ASW,,,,LITTLE ROCK,LIT,A,,,,LITTLE ROCK,LIT,A,,,,,,,
2025/03/20,50687.0,A,NON-ATCT,AK,SVA,SAVOONGA,US,PASA,SAVOONGA,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,14737.0,A,NON-ATCT,NM,SVC,SILVER CITY,US,KSVC,GRANT COUNTY,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,2332.0,A,NON-ATCT,CA,SVE,SUSANVILLE,US,KSVE,SUSANVILLE MUNI,AWP,,,,OAKLAND ARTCC,ZOA,C,,,,OAKLAND ARTCC,ZOA,C,,,,,,,
2025/03/20,17142.0,A,NON-ATCT,NC,SVH,STATESVILLE,US,KSVH,STATESVILLE RGNL,ASO,,,,ATLANTA ARTCC,ZTL,C,,,,ATLANTA ARTCC,ZTL,C,,,,,,,
2025/03/20,3991.0,A,ATCT,GA,SVN,SAVANNAH,US,KSVN,HUNTER AAF,ASO,R,HUNTER,"1230Z ++ MON-0400Z ++ SAT, EXC HOL.",SAVANNAH,SAV,A,JACKSONVILLE ARTCC,ZJX,C,SAVANNAH,SAV,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,50714.6,A,NON-ATCT,AK,SVW,SPARREVOHN,US,PASV,SPARREVOHN LRRS,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,50696.0,A,NON-ATCT,AK,SWD,SEWARD,US,PAWD,SEWARD,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,15752.0,A,ATCT,NY,SWF,NEW YORK,US,KSWF,NEW YORK STEWART INTL,AEA,FCT,STEWART,24,NEW YORK,N90,T,,,,NEW YORK,N90,T,,,,,,,
2025/03/20,24779.0,A,NON-ATCT,TX,SWI,SHERMAN,US,KSWI,SHERMAN MUNI,ASW,,,,FORT WORTH ARTCC,ZFW,C,,,,FORT WORTH ARTCC,ZFW,C,,,,,,,
2025/03/20,19241.0,A,ATCT,OK,SWO,STILLWATER,US,KSWO,STILLWATER RGNL,ASW,FCT,STILLWATER,0800-2200,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,12920.12,A,NON-ATCT,NE,SWT,SEWARD,US,KSWT,SEWARD MUNI,ACE,,,,OMAHA,R90,T,,,,OMAHA,R90,T,,,,,,,
2025/03/20,24875.0,A,NON-ATCT,TX,SWW,SWEETWATER,US,KSWW,AVENGER FLD,ASW,,,,ABILENE,ABI,A,,,,ABILENE,ABI,A,,,,,,,
2025/03/20,6164.19,A,NON-ATCT,IA,SXK,MAURICE,US,KSXK,SIOUX COUNTY RGNL,ACE,,,,SIOUX CITY,SUX,A,MINNEAPOLIS ARTCC,ZMP,C,SIOUX CITY,SUX,A,MINNEAPOLIS ARTCC,ZMP,C,,,,
2025/03/20,26905.2,A,NON-ATCT,WV,SXL,SUMMERSVILLE,US,KSXL,SUMMERSVILLE,AEA,,,,CHARLESTON,CRW,A,,,,CHARLESTON,CRW,A,,,,,,,
2025/03/20,50713.2,A,NON-ATCT,AK,SXQ,SOLDOTNA,US,PASX,SOLDOTNA,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,329.07,H,ATCT,AL,SXS,FORT NOVOSEL,US,KSXS,SHELL AHP,ASO,R,SHELL AHP,1230-0000Z++MON-FRI EXC HOL.,CAIRNS,OZR,A,JACKSONVILLE ARTCC,ZJX,C,CAIRNS,OZR,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,50699.0,A,NON-ATCT,AK,SYA,SHEMYA,US,PASY,EARECKSON AS,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,6868.0,A,NON-ATCT,KS,SYF,ST FRANCIS,US,KSYF,CHEYENNE COUNTY MUNI,ACE,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,23184.3,A,NON-ATCT,TN,SYI,SHELBYVILLE,US,KSYI,BOMAR FLD/SHELBYVILLE MUNI,ASO,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,7286.0,A,NON-ATCT,KY,SYM,MOREHEAD,US,KSYM,MOREHEAD-ROWAN COUNTY CLYDE A THOMAS RGNL,ASO,,,,INDIANAPOLIS ARTCC,ZID,C,,,,INDIANAPOLIS ARTCC,ZID,C,,,,,,,
2025/03/20,16269.0,A,ATCT-TRACON,NY,SYR,SYRACUSE,US,KSYR,SYRACUSE HANCOCK INTL,AEA,F,SYRACUSE,24,SYRACUSE,SYR,A,,,,SYRACUSE,SYR,A,,,,SYRACUSE,F,24,
2025/03/20,4031.2,A,NON-ATCT,GA,SYV,SYLVESTER,US,KSYV,SYLVESTER,ASO,,,,JACKSONVILLE ARTCC,ZJX,C,,,,JACKSONVILLE ARTCC,ZJX,C,,,,,,,
2025/03/20,11844.0,A,ATCT-RAPCON,MO,SZL,KNOB NOSTER,US,KSZL,WHITEMAN AFB,ACE,A,WHITEMAN,"24, CLSD HOL.",WHITEMAN,SZL,A,KANSAS CITY ARTCC,ZKC,C,WHITEMAN,SZL,A,KANSAS CITY ARTCC,ZKC,C,WHITEMAN,A,OPR 1300-0500Z++ MON-FRI; 1400-2300Z++ SAT-SUN; CLSD HOL.,OPR 0500- 1300Z++ MON-FRI; 2300-1400Z++ SAT-SUN; CLSD HOL.
2025/03/20,4326.0,A,NON-ATCT,ID,SZT,SANDPOINT,US,KSZT,SANDPOINT,ANM,,,,SEATTLE ARTCC,ZSE,C,,,,SEATTLE ARTCC,ZSE,C,,,,,,,
2025/03/20,23183.6,A,NON-ATCT,TN,SZY,SELMER,US,KSZY,ROBERT SIBLEY,ASO,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,23332.0,A,NON-ATCT,TX,T00,ANAHUAC,US,,CHAMBERS COUNTY,ASW,,,,HOUSTON,I90,T,,,,HOUSTON,I90,T,,,,,,,
2025/03/20,811.12,A,NON-ATCT,AZ,T03,TUBA CITY,US,,TUBA CITY,AWP,,,,,,,,,,,,,,,,,,,
2025/03/20,51550.01,A,NON-ATCT,,T11,YAP ISLAND,FM,PTYA,YAP INTL,,,,,,,,,,,,,,,,,,,,
2025/03/20,24299.2,A,NON-ATCT,TX,T15,MARLIN,US,,MARLIN,ASW,,,,WACO,ACT,A,FORT WORTH ARTCC,ZFW,C,WACO,ACT,A,FORT WORTH ARTCC,ZFW,C,,,,
2025/03/20,23299.0,A,NON-ATCT,TX,T23,ALBANY,US,,ALBANY MUNI,ASW,,,,ABILENE,ABI,A,,,,ABILENE,ABI,A,,,,,,,
2025/03/20,24491.1,A,NON-ATCT,TX,T30,PEARSALL,US,,MC KINLEY FLD,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,24190.0,A,NON-ATCT,TX,T41,LA PORTE,US,,LA PORTE MUNI,ASW,,,,HOUSTON,I90,T,,,,HOUSTON,I90,T,,,,,,,
2025/03/20,24474.01,A,NON-ATCT,TX,T45,PANHANDLE,US,,PANHANDLE-CARSON COUNTY,ASW,,,,AMARILLO,AMA,A,ALBUQUERQUE ARTCC,ZAB,C,AMARILLO,AMA,A,ALBUQUERQUE ARTCC,ZAB,C,,,,
2025/03/20,25019.0,A,NON-ATCT,TX,T59,WHEELER,US,,WHEELER MUNI,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,24804.0,A,NON-ATCT,TX,T69,SINTON,US,,SINTON,ASW,,,,CORPUS,CRP,A,,,,CORPUS,CRP,A,,,,,,,
2025/03/20,24889.0,A,NON-ATCT,TX,T74,TAYLOR,US,,TAYLOR MUNI,ASW,,,,AUSTIN,AUS,A,,,,AUSTIN,AUS,A,,,,,,,
2025/03/20,,,TRACON,MO,T75,ST LOUIS,US,,SAINT LOUIS TRACON,ACE,,,,,,,,,,,,,,,,SAINT LOUIS,F,24,
2025/03/20,24216.1,A,NON-ATCT,TX,T78,LIBERTY,US,,LIBERTY MUNI,ASW,,,,HOUSTON,I90,T,,,,HOUSTON,I90,T,,,,,,,
2025/03/20,23903.0,A,NON-ATCT,TX,T82,FREDERICKSBURG,US,,GILLESPIE COUNTY,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,25070.1,A,NON-ATCT,TX,T85,YOAKUM,US,,YOAKUM MUNI,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,24179.99,A,NON-ATCT,TX,T89,LAJITAS,US,,LAJITAS INTL,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,25052.03,A,NON-ATCT,TX,T90,WINNIE/STOWELL,US,,CHAMBERS COUNTY/WINNIE STOWELL,ASW,,,,HOUSTON,I90,T,,,,,,,,,,,,,
2025/03/20,24308.0,A,NON-ATCT,TX,T92,MASON,US,,MASON COUNTY,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,23873.15,A,NON-ATCT,TX,T93,FOLLETT,US,,FOLLETT/LIPSCOMB COUNTY,ASW,,,,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,24593.01,A,NON-ATCT,TX,TA25,RANGER,US,,COOK CANYON RANCH,ASW,,,,FORT WORTH ARTCC,ZFW,C,,,,FORT WORTH ARTCC,ZFW,C,,,,,,,
2025/03/20,2744.0,A,NON-ATCT,CO,TAD,TRINIDAD,US,KTAD,PERRY STOKES,ANM,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,50746.0,A,NON-ATCT,AK,TAL,TANANA,US,PATA,RALPH M CALHOUN MEML,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,9336.0,A,NON-ATCT,MA,TAN,TAUNTON,US,KTAN,TAUNTON MUNI/KING FLD,ANE,,,,PROVIDENCE,PVD,A,BOSTON ARTCC,ZBW,C,PROVIDENCE,PVD,A,BOSTON ARTCC,ZBW,C,,,,
2025/03/20,5023.6,A,NON-ATCT,IL,TAZ,TAYLORVILLE,US,KTAZ,TAYLORVILLE MUNI,AGL,,,,SAINT LOUIS,T75,T,KANSAS CITY ARTCC,ZKC,C,SAINT LOUIS,T75,T,KANSAS CITY ARTCC,ZKC,C,,,,
2025/03/20,11730.0,A,ATCT,MO,TBN,FORT LEONARD WOOD,US,KTBN,WAYNESVILLE-ST ROBERT RGNL FORNEY FLD,ACE,R,FORNEY,1300-0400Z++ MON-FRI EXC HOL,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,4017.0,A,NON-ATCT,GA,TBR,STATESBORO,US,KTBR,STATESBORO-BULLOCH COUNTY,ASO,,,,SAVANNAH,SAV,A,JACKSONVILLE ARTCC,ZJX,C,SAVANNAH,SAV,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,14748.0,A,NON-ATCT,NM,TCC,TUCUMCARI,US,KTCC,TUCUMCARI MUNI,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,554.0,A,ATCT,AL,TCL,TUSCALOOSA,US,KTCL,TUSCALOOSA NTL,ASO,FCT,TUSCALOOSA,0700-2000,BIRMINGHAM,BHM,A,,,,BIRMINGHAM,BHM,A,,,,,,,
2025/03/20,26432.0,A,ATCT,WA,TCM,TACOMA,US,KTCM,MCCHORD FLD (JOINT BASE LEWIS-MCCHORD),ANM,A,MCCHORD,24,SEATTLE,S46,T,,,,SEATTLE,S46,T,,,,,,,
2025/03/20,14747.0,A,NON-ATCT,NM,TCS,TRUTH OR CONSEQUENCES,US,KTCS,TRUTH OR CONSEQUENCES MUNI,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,2359.0,A,NON-ATCT,CA,TCY,TRACY,US,KTCY,TRACY MUNI,AWP,,,,NORCAL,NCT,T,,,,NORCAL,NCT,T,,,,,,,
2025/03/20,17069.1,A,NON-ATCT,NC,TDF,ROXBORO,US,KTDF,RALEIGH RGNL AT PERSON COUNTY,ASO,,,,RALEIGH,RDU,A,,,,RALEIGH,RDU,A,,,,,,,
2025/03/20,26437.0,A,NON-ATCT,WA,TDO,TOLEDO,US,KTDO,ED CARLSON MEML FLD/SOUTH LEWIS COUNTY,ANM,,,,SEATTLE ARTCC,ZSE,C,,,,SEATTLE ARTCC,ZSE,C,,,,,,,
2025/03/20,23324.0,A,NON-ATCT,TX,TDW,AMARILLO,US,KTDW,TRADEWIND,ASW,,,,AMARILLO,AMA,A,ALBUQUERQUE ARTCC,ZAB,C,AMARILLO,AMA,A,ALBUQUERQUE ARTCC,ZAB,C,,,,
2025/03/20,18579.0,A,NON-ATCT,OH,TDZ,TOLEDO,US,KTDZ,TOLEDO EXEC,AGL,,,,TOLEDO,TOL,A,,,,TOLEDO,TOL,A,,,,,,,
2025/03/20,14349.0,A,ATCT,NJ,TEB,TETERBORO,US,KTEB,TETERBORO,AEA,F,TETERBORO,24,NEWARK,PHL,A,,,,NEWARK,PHL,A,,,,,,,
2025/03/20,5684.0,A,NON-ATCT,IN,TEL,TELL CITY,US,KTEL,PERRY COUNTY MUNI,AGL,,,,EVANSVILLE,EVV,A,INDIANAPOLIS ARTCC,ZID,C,EVANSVILLE,EVV,A,INDIANAPOLIS ARTCC,ZID,C,,,,
2025/03/20,50756.1,A,NON-ATCT,AK,TER,TELLER,US,PATE,TELLER,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,10073.0,A,NON-ATCT,MI,TEW,MASON,US,KTEW,MASON JEWETT FLD,AGL,,,,GREAT LAKES,AZO,A,CLEVELAND ARTCC,ZOB,C,GREAT LAKES,AZO,A,CLEVELAND ARTCC,ZOB,C,,,,
2025/03/20,2742.0,A,NON-ATCT,CO,TEX,TELLURIDE,US,KTEX,TELLURIDE RGNL,ANM,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,90820.0,A,NON-ATCT,,TFFG,GRAND CASE,MF,TFFG,GRAND CASE,,,,,,,,,,,,,,,,,,,,
2025/03/20,24096.62,A,NON-ATCT,TX,TFP,INGLESIDE,US,KTFP,INGLESIDE RGNL,ASW,,,,CORPUS,CRP,A,,,,CORPUS,CRP,A,,,,,,,
2025/03/20,23230.0,A,NON-ATCT,TN,TGC,TRENTON,US,KTGC,GIBSON COUNTY,ASO,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,26030.5,A,NON-ATCT,VA,TGI,TANGIER,US,KTGI,TANGIER ISLAND,AEA,,,,PATUXENT,NHK,A,POTOMAC,PCT,T,PATUXENT,NHK,A,POTOMAC,PCT,T,,,,
2025/03/20,23233.0,A,NON-ATCT,TN,THA,TULLAHOMA,US,KTHA,TULLAHOMA RGNL/WM NORTHERN FLD,ASO,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,21834.0,A,NON-ATCT,PA,THV,YORK,US,KTHV,YORK,AEA,,,,HARRISBURG,MDT,A,,,,HARRISBURG,MDT,A,,,,,,,
2025/03/20,12951.11,A,NON-ATCT,NE,TIF,THEDFORD,US,KTIF,THOMAS COUNTY,ACE,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,19135.0,A,ATCT,OK,TIK,OKLAHOMA CITY,US,KTIK,TINKER AFB,ASW,A,TINKER,24,OKE CITY,OKC,A,,,,OKE CITY,OKC,A,,,,,,,
2025/03/20,4958.85,A,NON-ATCT,IL,TIP,RANTOUL,US,KTIP,RANTOUL NTL AVN CNTR-FRANK ELLIOTT FLD,AGL,,,,CHAMPAIGN,CMI,A,CHICAGO ARTCC,APCH/S CALL IS CHICAGO ARTCC,S,CHAMPAIGN,CMI,A,CHICAGO ARTCC,DEP/S CALL IS CHICAGO ARTCC,S,,,,
2025/03/20,26434.4,A,ATCT,WA,TIW,TACOMA,US,KTIW,TACOMA NARROWS,ANM,F,TACOMA,0800-2000,SEATTLE,S46,T,,,,SEATTLE,S46,T,,,,,,,
