EFF_DATE,ASOS_AWOS_ID,ASOS_AWOS_TYPE,STATE_CODE,CITY,COUNTRY_CODE,COMMISSIONED_DATE,NAVAID_FLAG,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ELEV,SURVEY_METHOD_CODE,PHONE_NO,SECOND_PHONE_NO,SITE_NO,SITE_TYPE_CODE,REMARK
2025/03/20,IFP,AWOS-3PT,AZ,BULLHEAD CITY,US,,N,35.0,8.0,55.357,N,35.14871027,114.0,33.0,38.2354,W,-114.56062094,692.0,S,928-754-4462,,640.5,A,ATIS BROADCASTS DURING TOWER HOURS OF OPERATION. AFTER TOWER HOURS OF OPERATION BROADCAST WILL REVERT TO AWOS-3PT USING THE SAME FREQUENCY.
2025/03/20,IGG,AWOS-3P,AK,IGIUGIG,US,,N,59.0,19.0,26.55,N,59.32404166,155.0,54.0,6.382,W,-155.90177277,90.4,,907-533-3350,,50338.0,A,
2025/03/20,IGM,ASOS,AZ,KINGMAN,US,1995/12/04,N,35.0,15.0,26.9264,N,35.25747955,113.0,56.0,2.5055,W,-113.9340293,3426.0,S,928-692-8104,,716.0,A,
2025/03/20,IGQ,AWOS-3PT,IL,CHICAGO,US,1993/11/22,N,41.0,32.0,5.7,N,41.53491666,87.0,31.0,46.3,W,-87.52952777,619.7,E,708-889-6319,,4518.0,A,VSBY UNRELBL.
2025/03/20,IIB,AWOS-3,IA,INDEPENDENCE,US,,N,42.0,27.0,15.8921,N,42.45441447,91.0,57.0,1.4739,W,-91.95040941,965.7,,319-334-3879,,6068.1,A,
2025/03/20,IIK,AWOS-3P,AK,KIPNUK,US,2005/07/27,N,59.0,56.0,2.8765,N,59.93413236,164.0,1.0,52.1719,W,-164.03115886,19.1,S,907-896-5510,,50416.31,A,(COMM_DECOMM_DATE) AWSS
2025/03/20,IIY,AWOS-3,GA,WASHINGTON,US,,N,33.0,46.0,45.9,N,33.77941666,82.0,48.0,57.0,W,-82.81583333,645.7,E,706-678-3647,,4091.2,A,
2025/03/20,IJD,ASOS,CT,WILLIMANTIC,US,1995/04/26,N,41.0,44.0,32.95,N,41.74248611,72.0,10.0,56.84,W,-72.18245555,247.0,S,860-456-8839,,2944.0,A,
2025/03/20,IJX,AWOS-3PT,IL,JACKSONVILLE,US,,N,39.0,46.0,28.6,N,39.77461111,90.0,14.0,17.8,W,-90.23827777,623.9,S,217-243-6379,,4760.0,A,
2025/03/20,IKG,AWOS-3P,TX,KINGSVILLE,US,,N,27.0,33.0,3.1,N,27.55086111,98.0,1.0,51.3,W,-98.03091666,130.1,,361-592-9152,,24166.7,A,
2025/03/20,IKK,AWOS-3,IL,KANKAKEE,US,1983/08/19,N,41.0,4.0,17.0,N,41.07138888,87.0,50.0,46.6,W,-87.84627777,629.5,E,815-939-4044,,4773.1,A,
2025/03/20,IKT,AWOS-3,MS,MISSISSIPPI CANYON 474,US,2012/07/31,N,28.0,31.0,15.0,N,28.52083333,88.0,17.0,20.0,W,-88.28888888,,,979-230-4223,,,,STAND-ALONE FACILITY LCTD IN THE GULF OF MEXICO NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.
2025/03/20,IKV,AWOS-3,IA,ANKENY,US,1995/03/17,N,41.0,41.0,16.18,N,41.68782777,93.0,34.0,10.15,W,-93.56948611,,,515-965-5764,,5835.1,A,
2025/03/20,IKW,AWOS-3,MI,MIDLAND,US,2009/08/27,N,43.0,39.0,51.4432,N,43.66428977,84.0,15.0,40.5718,W,-84.26126994,623.6,S,989-835-5841,,10092.0,A,
2025/03/20,ILE,AWOS-3PT,TX,KILLEEN,US,1989/08/16,N,31.0,5.0,9.0,N,31.08583333,97.0,41.0,11.0,W,-97.68638888,,,254-690-3131,,24163.0,A,
2025/03/20,ILG,ASOS,DE,WILMINGTON,US,1994/08/01,N,39.0,40.0,43.4,N,39.67872222,75.0,36.0,23.9,W,-75.60663888,79.7,,302-217-3317,,2999.0,A,
2025/03/20,ILI,ASOS,AK,ILIAMNA,US,1997/12/18,N,59.0,45.0,20.0812,N,59.75557811,154.0,55.0,3.9081,W,-154.91775225,192.4,S,907-571-1483,,50340.0,A,ASOS PRVDD WHEN ILIAMNA FSS CLSD.
2025/03/20,ILM,ASOS,NC,WILMINGTON,US,1995/11/01,N,34.0,16.0,0.4896,N,34.26680266,77.0,53.0,59.5612,W,-77.89987811,23.7,S,910-254-5254,,17211.0,A,
2025/03/20,ILN,ASOS,OH,WILMINGTON,US,,N,39.0,25.0,40.5,N,39.42791666,83.0,47.0,31.6,W,-83.79211111,1076.7,E,937-383-7334,,18717.0,A,
2025/03/20,IML,ASOS,NE,IMPERIAL,US,,N,40.0,30.0,37.488,N,40.51041333,101.0,37.0,12.338,W,-101.62009388,3276.0,E,308-882-5186,,12776.0,A,
2025/03/20,IMM,AWOS-3,FL,IMMOKALEE,US,,N,26.0,25.0,55.65,N,26.432125,81.0,24.0,29.73,W,-81.40825833,34.0,E,239-657-2038,,3245.0,A,
2025/03/20,IMS,AWOS-3,IN,MADISON,US,,N,38.0,45.0,35.7,N,38.75991666,85.0,27.0,52.9,W,-85.46469444,819.1,S,812-866-1798,,5453.1,A,
2025/03/20,IMT,ASOS,MI,IRON MOUNTAIN KINGSFORD,US,1996/11/12,N,45.0,48.0,48.068,N,45.81335222,88.0,6.0,46.6101,W,-88.11294725,1126.1,S,906-774-1999,,9962.0,A,
2025/03/20,IND,ASOS,IN,INDIANAPOLIS,US,1996/01/11,N,39.0,43.0,2.0,N,39.71722222,86.0,17.0,40.0,W,-86.29444444,,,317-220-6243,,5375.0,A,
2025/03/20,INF,AWOS-3,FL,INVERNESS,US,2008/11/23,N,28.0,48.0,22.6005,N,28.80627791,82.0,19.0,8.2606,W,-82.31896127,45.1,S,352-560-6012,,3249.0,A,
2025/03/20,INJ,AWOS-3PT,TX,HILLSBORO,US,,N,32.0,5.0,4.0,N,32.08444444,97.0,5.0,45.0,W,-97.09583333,685.7,S,254-582-0063,,24057.9,A,
2025/03/20,INK,ASOS,TX,WINK,US,,N,31.0,46.0,46.662,N,31.77962833,103.0,12.0,4.903,W,-103.20136194,2821.6,S,432-527-3320,,25049.0,A,
2025/03/20,INL,ASOS,MN,INTERNATIONAL FALLS,US,1996/11/12,N,48.0,33.0,56.116,N,48.56558777,93.0,24.0,7.845,W,-93.40217916,1184.4,E,218-285-6156,,10749.0,A,
2025/03/20,INR,AWOS-3P,AK,MCKINLEY PARK,US,1994/11/30,N,63.0,43.0,57.354,N,63.73259833,148.0,54.0,38.298,W,-148.91063833,1720.0,E,907-683-1673,,50470.0,A,
2025/03/20,INT,ASOS,NC,WINSTON SALEM,US,,N,36.0,8.0,1.3697,N,36.1337138,80.0,13.0,19.1558,W,-80.22198772,969.4,E,336-661-3096,,17220.0,A,
2025/03/20,INW,ASOS,AZ,WINSLOW,US,1995/06/02,N,35.0,1.0,18.9,N,35.02191666,110.0,43.0,21.1,W,-110.72252777,4938.0,,928-289-0134,,838.0,A,
2025/03/20,IOB,AWOS-3,KY,MOUNT STERLING,US,1995/02/02,N,38.0,3.0,29.3,N,38.05813888,83.0,58.0,46.5,W,-83.97958333,1019.3,S,859-498-7001,,7292.01,A,
2025/03/20,IOW,ASOS,IA,IOWA CITY,US,1995/03/02,N,41.0,38.0,21.9025,N,41.63941736,91.0,32.0,40.3369,W,-91.54453802,651.7,S,319-339-9491,,6070.0,A,
2025/03/20,IPJ,AWOS-3,NC,LINCOLNTON,US,1996/07/17,N,35.0,29.0,0.0,N,35.48333333,81.0,9.0,40.5,W,-81.16125,877.7,E,704-735-6954,,16866.0,A,
2025/03/20,IPL,ASOS,CA,IMPERIAL,US,2000/08/16,N,32.0,50.0,3.193,N,32.83422027,115.0,34.0,43.484,W,-115.57874555,-56.0,S,760-355-2851,,1683.0,A,
2025/03/20,IPT,ASOS,PA,WILLIAMSPORT,US,1995/09/06,N,41.0,14.0,30.0,N,41.24166666,76.0,55.0,18.5,W,-76.92180555,528.1,E,570-368-3420,,21791.0,A,
2025/03/20,IRK,ASOS,MO,KIRKSVILLE,US,,N,40.0,5.0,36.5,N,40.09347222,92.0,32.0,41.7,W,-92.54491666,966.3,E,660-627-6059,,11834.0,A,
2025/03/20,IRS,AWOS-3,MI,STURGIS,US,1996/05/28,N,41.0,48.0,47.8354,N,41.81328761,85.0,26.0,20.2586,W,-85.43896072,924.8,E,269-659-8715,,10361.0,A,
2025/03/20,ISM,AWOS-3PT,FL,ORLANDO,US,1990/02/01,N,28.0,17.0,32.5148,N,28.29236522,81.0,26.0,13.619,W,-81.43711638,77.8,S,407-847-0533,,3407.2,A,
2025/03/20,ISO,AWOS-3,NC,KINSTON,US,2003/09/16,N,35.0,19.0,26.2134,N,35.32394816,77.0,37.0,7.2097,W,-77.61866936,88.9,S,252-522-2712,,16836.0,A,
2025/03/20,ISP,ASOS,NY,NEW YORK,US,1999/08/01,N,40.0,47.0,38.1,N,40.79391666,73.0,6.0,6.6,W,-73.10183333,98.7,S,631-471-0131,,15783.0,A,
2025/03/20,ISQ,AWOS-3,MI,MANISTIQUE,US,1997/10/08,N,45.0,58.0,28.7,N,45.97463888,86.0,10.0,18.6,W,-86.17183333,684.3,E,906-341-8585,,10052.0,A,
2025/03/20,ISW,ASOS,WI,WISCONSIN RAPIDS,US,1996/01/02,N,44.0,21.0,37.278,N,44.360355,89.0,50.0,20.542,W,-89.83903944,1021.0,E,715-421-2120,,27712.2,A,
2025/03/20,ITH,AWOS-3PT,NY,ITHACA,US,2005/09/07,N,42.0,29.0,35.056,N,42.49307111,76.0,27.0,24.945,W,-76.45692916,1099.0,S,607-257-2390,,15488.0,A,(COMM_DECOMM_DATE) AWSS.
2025/03/20,ITO,ASOS,HI,HILO,US,1998/01/20,N,19.0,43.0,12.9468,N,19.720263,155.0,2.0,54.4925,W,-155.04847013,37.6,E,808-961-2077,,52095.0,A,
2025/03/20,ITR,ASOS,CO,BURLINGTON,US,1997/05/06,N,39.0,14.0,29.4685,N,39.24151902,102.0,16.0,54.8528,W,-102.28190355,4193.0,S,719-346-7036,,2531.01,A,
2025/03/20,IUA,AWOS-3P,NY,CANANDAIGUA,US,,N,42.0,54.0,20.8092,N,42.90578033,77.0,19.0,21.645,W,-77.32267916,818.0,,585-396-5861,,14978.1,A,
2025/03/20,IWA,AWOS-3,AZ,PHOENIX,US,,N,33.0,18.0,2.9228,N,33.30081188,111.0,38.0,37.4846,W,-111.64374572,1376.0,S,480-988-9428,,753.0,A,"AWOS IS AVAILABLE FROM 0000-0500 (MST) ON 133.5, OR 24 HRS VIA PHONE: 480-988-9428."
2025/03/20,IWD,AWOS-3PT,MI,IRONWOOD,US,1991/02/06,N,46.0,31.0,38.933,N,46.52748138,90.0,7.0,53.02,W,-90.13139444,1230.3,E,906-932-4039,,9968.0,A,
2025/03/20,IWI,ASOS,ME,WISCASSET,US,1994/01/06,N,43.0,57.0,41.1,N,43.96141666,69.0,42.0,45.2,W,-69.71255555,70.2,S,207-882-8094,,8424.0,A,
2025/03/20,IWK,AWOS-3P,AK,WALES,US,2008/10/31,N,65.0,37.0,21.2,N,65.62255555,168.0,5.0,41.9,W,-168.09497222,25.8,S,907-664-3907,,50860.0,A,
2025/03/20,IXA,AWOS-3PT,NC,ROANOKE RAPIDS,US,,N,36.0,19.0,51.5181,N,36.33097725,77.0,37.0,59.781,W,-77.6332725,142.3,S,252-583-3446,,16766.0,A,
2025/03/20,IXD,ASOS,KS,OLATHE,US,1997/04/14,N,38.0,49.0,51.3,N,38.83091666,94.0,53.0,25.1,W,-94.89030555,1087.3,,913-780-6987,,6809.0,A,
2025/03/20,IYA,AWOS-3PT,LA,ABBEVILLE,US,,N,29.0,58.0,34.0,N,29.97611111,92.0,4.0,57.0,W,-92.0825,15.0,E,337-892-0526,,7405.0,A,
2025/03/20,IYS,AWOS-3P,AK,WASILLA,US,1992/09/21,N,61.0,34.0,17.974,N,61.57165944,149.0,32.0,25.061,W,-149.54029472,354.0,,907-373-3801,,50870.3,A,
2025/03/20,IZA,AWOS-3PT,CA,SANTA YNEZ,US,,N,34.0,36.0,21.0,N,34.60583333,120.0,4.0,34.0,W,-120.07611111,658.0,E,805-686-5325,,2264.0,A,
2025/03/20,IZG,ASOS,ME,FRYEBURG,US,1994/01/06,N,43.0,59.0,28.1,N,43.99113888,70.0,56.0,52.4,W,-70.94788888,454.6,S,207-935-2882,,7980.1,A,
2025/03/20,JAC,AWOS-3PT,WY,JACKSON,US,1990/10/18,N,43.0,36.0,26.4,N,43.60733333,110.0,44.0,15.9,W,-110.73775,6450.7,,307-739-9108,,27813.0,A,
2025/03/20,JAN,ASOS,MS,JACKSON,US,1993/07/21,N,32.0,18.0,40.2,N,32.31116666,90.0,4.0,33.2,W,-90.07588888,346.4,S,601-769-1216,,11280.0,A,
2025/03/20,JAQ,AWOS-3,CA,JACKSON,US,2000/06/15,N,38.0,22.0,27.18,N,38.37421666,120.0,47.0,39.55,W,-120.79431944,1700.0,S,209-257-1292,,1701.0,A,
2025/03/20,JAS,AWOS-3,TX,JASPER,US,,N,30.0,53.0,8.5,N,30.88569444,94.0,2.0,5.8,W,-94.03494444,212.6,E,409-489-1603,,24117.0,A,
2025/03/20,JAU,AWOS-3,TN,JACKSBORO,US,2007/06/27,N,36.0,20.0,6.48,N,36.33513333,84.0,9.0,48.6,W,-84.1635,1150.0,,423-566-6474,,23018.2,A,
2025/03/20,JAX,ASOS,FL,JACKSONVILLE,US,1996/03/11,N,30.0,29.0,43.14,N,30.49531666,81.0,41.0,37.47,W,-81.69374166,29.6,S,904-741-4304,,3250.1,A,
2025/03/20,JBR,ASOS,AR,JONESBORO,US,,N,35.0,50.0,8.5403,N,35.83570563,90.0,38.0,39.2248,W,-90.64422911,258.7,S,870-932-4010,,1035.0,A,
2025/03/20,JCA,AWOS-3PT,GA,JEFFERSON,US,2006/09/21,N,34.0,10.0,25.9989,N,34.17388858,83.0,33.0,29.8984,W,-83.55830511,951.2,E,706-387-6477,,3854.1,A,AUTOMATED WEATHER BROADCAST SYSTEM WIND UNREL.
2025/03/20,JCT,ASOS,TX,JUNCTION,US,1996/12/05,N,30.0,30.0,40.0,N,30.51111111,99.0,45.0,46.4,W,-99.76288888,1753.6,E,325-446-2552,,24135.0,A,
2025/03/20,JDD,AWOS-3,TX,MINEOLA/QUITMAN,US,,N,32.0,44.0,25.0643,N,32.74029563,95.0,29.0,40.0327,W,-95.49445352,413.8,S,903-768-3065,,24359.1,A,
2025/03/20,JEF,ASOS,MO,JEFFERSON CITY,US,1997/04/14,N,38.0,35.0,40.4441,N,38.5945678,92.0,9.0,24.1591,W,-92.15671086,543.0,S,573-635-9266,,11808.0,A,
2025/03/20,JER,ASOS,ID,JEROME,US,1997/11/10,N,42.0,43.0,38.5365,N,42.72737125,114.0,27.0,16.7787,W,-114.45466075,4021.2,,208-324-7076,,4215.0,A,
2025/03/20,JES,AWOS-3PT,GA,JESUP,US,2010/04/03,N,31.0,33.0,14.3,N,31.55397222,81.0,52.0,57.0,W,-81.8825,107.1,S,912 427 0855,,3857.2,A,
2025/03/20,JFK,ASOS,NY,NEW YORK,US,1996/05/23,N,40.0,38.0,21.04,N,40.63917777,73.0,45.0,50.2,W,-73.76394444,13.8,S,718-656-0956,,15793.0,A,
2025/03/20,JFX,AWOS-3PT,AL,JASPER,US,,N,33.0,54.0,5.33,N,33.90148055,87.0,19.0,21.42,W,-87.32261666,482.6,E,205-295-5539,,401.3,A,
2025/03/20,JFZ,AWOS-3,VA,RICHLANDS,US,1997/06/18,N,37.0,3.0,43.3703,N,37.0620473,81.0,47.0,51.7696,W,-81.79771377,2661.9,S,276-596-9927,,25969.12,A,
2025/03/20,JGG,AWOS-3,VA,WILLIAMSBURG,US,,N,37.0,14.0,21.029,N,37.23917472,76.0,42.0,57.946,W,-76.71609611,49.0,,757-220-8810,,26067.2,A,
2025/03/20,JHM,AWOS-3PT,HI,LAHAINA,US,,N,20.0,57.0,46.571,N,20.96293638,156.0,40.0,22.914,W,-156.67303166,,,808-665-6101,,52390.0,A,
2025/03/20,JHN,AWOS-3PT,KS,JOHNSON,US,,N,37.0,34.0,41.5708,N,37.57821411,101.0,43.0,49.6147,W,-101.73044852,3325.0,,620-492-2100,,6695.1,A,
2025/03/20,JHW,AWOS-3PT,NY,JAMESTOWN,US,1991/04/08,N,42.0,9.0,12.4233,N,42.15345091,79.0,15.0,14.9277,W,-79.25414658,1703.3,S,716-664-6005,,15491.0,A,
2025/03/20,JKA,AWOS-3PT,AL,GULF SHORES,US,1995/12/15,N,30.0,17.0,22.7,N,30.28963888,87.0,40.0,18.4,W,-87.67177777,17.1,E,251-923-5615,,359.7,A,
2025/03/20,JKJ,AWOS-3,MN,MOORHEAD,US,1999/06/03,N,46.0,50.0,21.4,N,46.83927777,96.0,39.0,50.5,W,-96.66402777,918.1,E,218-287-5049,,10836.51,A,
2025/03/20,JKL,ASOS,KY,JACKSON,US,1995/12/01,N,37.0,35.0,38.0,N,37.59388888,83.0,19.0,3.0,W,-83.3175,,,606-252-3918,,7216.0,A,
2025/03/20,JLN,ASOS,MO,JOPLIN,US,,N,37.0,9.0,8.0783,N,37.15224397,94.0,29.0,42.8951,W,-94.49524863,972.1,S,417-623-8892,,11810.0,A,
2025/03/20,JMR,AWOS-3,MN,MORA,US,1990/11/28,N,45.0,53.0,18.7175,N,45.88853263,93.0,16.0,8.4581,W,-93.26901613,999.7,S,320-679-1629,,10838.0,A,
2025/03/20,JMS,ASOS,ND,JAMESTOWN,US,,N,46.0,55.0,47.0,N,46.92972222,98.0,40.0,41.5,W,-98.67819444,1499.9,,701-251-9002,,17367.0,A,
2025/03/20,JNU,ASOS,AK,JUNEAU,US,1998/03/04,N,58.0,21.0,18.0,N,58.355,134.0,34.0,35.0,W,-134.57638888,,,907-789-1243,,50385.0,A,
2025/03/20,JNX,AWOS-3,NC,SMITHFIELD,US,1997/03/18,N,35.0,32.0,12.6882,N,35.53685783,78.0,23.0,36.4017,W,-78.39344491,133.8,S,919-934-3851,,17101.0,A,
2025/03/20,JOT,AWOS-3,IL,JOLIET,US,,N,41.0,31.0,3.5729,N,41.51765913,88.0,10.0,31.8879,W,-88.17552441,582.3,S,815-730-9560,,4767.0,A,
2025/03/20,JPX,AWOS-3PT,NY,EAST HAMPTON,US,2022/05/19,N,40.0,57.0,37.63,N,40.96045277,72.0,15.0,3.62,W,-72.25100555,35.0,E,631-537-2527,,15167.02,A,
2025/03/20,JQD,AWOS-3PT,KY,HARTFORD,US,2013/05/17,N,37.0,27.0,23.0502,N,37.45640283,86.0,51.0,11.2843,W,-86.85313452,511.4,S,270-298-7936,,7186.0,A,
2025/03/20,JQF,AWOS-3,NC,CONCORD,US,1995/09/22,N,35.0,23.0,22.6319,N,35.38961997,80.0,42.0,26.4553,W,-80.70734869,669.5,S,704-785-2145,,16644.2,A,
2025/03/20,JRB,AWOS-3PT,NY,NEW YORK,US,1992/06/25,N,40.0,42.0,4.369,N,40.70121361,74.0,0.0,32.502,W,-74.00902833,7.0,E,212-425-1534,,15784.4,H,
2025/03/20,JRF,ASOS,HI,KAPOLEI,US,,N,21.0,18.0,26.474,N,21.30735388,158.0,4.0,13.086,W,-158.07030166,30.0,E,808-673-7454,,52282.0,A,
2025/03/20,JRO,AWOS-3PT,OH,JACKSON,US,2002/11/22,N,38.0,59.0,9.8421,N,38.98606725,82.0,34.0,31.9857,W,-82.57555158,715.1,S,740-286-1760,,18045.0,A,
2025/03/20,JSL,AWOS-3,LA,GULF OF MEXICO,US,2015/06/25,N,26.0,14.0,12.12,N,26.2367,91.0,15.0,24.12,W,-91.2567,146.0,E,985-773-5178,,,,STAND-ALONE FACILITY LCTD IN THE GULF OF MEXICO NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.;  NADIN/METAR WX DISEM FOR THIS GULF OF MEXICO (GOMEX) AWOS ON THE OIL RIG.
2025/03/20,JSO,AWOS-3,TX,JACKSONVILLE,US,,N,31.0,52.0,8.0,N,31.86888888,95.0,12.0,52.0,W,-95.21444444,,,903-586-0124,,24113.1,A,
2025/03/20,JST,ASOS,PA,JOHNSTOWN,US,2000/08/30,N,40.0,18.0,55.9987,N,40.31555519,78.0,50.0,4.7787,W,-78.83466075,2284.0,E,814-535-3511,,20640.0,A,
2025/03/20,JSV,AWOS-3,OK,SALLISAW,US,,N,35.0,26.0,17.1424,N,35.43809511,94.0,48.0,4.2799,W,-94.80118886,515.8,S,918-775-4136,,19199.2,A,
2025/03/20,JSY,AWOS-3P,OR,JOSEPH,US,,N,45.0,21.0,20.0151,N,45.35555975,117.0,15.0,14.1861,W,-117.25394058,4125.4,E,541 432 0458,,19480.5,A,
2025/03/20,JTC,AWOS-3PT,AZ,SPRINGERVILLE,US,,N,34.0,7.0,45.9,N,34.12941666,109.0,18.0,39.1,W,-109.31086111,7055.2,E,928-333-5716,,797.0,A,
2025/03/20,JVL,AWOS-3,WI,JANESVILLE,US,,N,42.0,37.0,16.7554,N,42.62132094,89.0,2.0,30.7672,W,-89.04187977,801.7,S,608-758-1723,,27272.0,A,
2025/03/20,JVW,AWOS-3PT,MS,RAYMOND,US,2008/01/03,N,32.0,18.0,16.1,N,32.30447222,90.0,24.0,37.9,W,-90.41052777,247.0,S,601-857-3887,,11414.0,A,
2025/03/20,JVY,AWOS-3,IN,JEFFERSONVILLE,US,,N,38.0,22.0,23.6691,N,38.37324141,85.0,44.0,11.0912,W,-85.73641422,467.5,S,812-246-1278,,5388.11,A,
2025/03/20,JWG,AWOS-3,OK,WATONGA,US,,N,35.0,51.0,52.4,N,35.86455555,98.0,25.0,14.7,W,-98.42075,1551.2,S,580-623-7388,,19298.0,A,
2025/03/20,JWN,AWOS-3,TN,NASHVILLE,US,1989/08/15,N,36.0,11.0,6.72,N,36.1852,86.0,52.0,59.91,W,-86.88330833,492.0,,615-350-6222,,23122.1,A,
2025/03/20,JWY,AWOS-3P,TX,MIDLOTHIAN/WAXAHACHIE,US,,N,32.0,27.0,29.855,N,32.45829305,96.0,54.0,45.095,W,-96.91252638,727.0,S,972-227-0471,,24353.6,A,
2025/03/20,JXI,AWOS-3PT,TX,GILMER,US,,N,32.0,42.0,13.0802,N,32.70363338,94.0,56.0,49.4427,W,-94.94706741,414.6,S,903-734-7313,,23939.11,A,
2025/03/20,JXN,ASOS,MI,JACKSON,US,2000/10/12,N,42.0,15.0,37.595,N,42.26044305,84.0,27.0,43.699,W,-84.46213861,1000.8,E,517-768-7506,,9977.0,A,
2025/03/20,JYG,AWOS-3PT,MN,ST JAMES,US,1997/01/31,N,43.0,59.0,1.0312,N,43.98361977,94.0,33.0,33.4773,W,-94.55929925,1062.1,E,507-375-7105,,10967.1,A,
2025/03/20,JYL,AWOS-3,GA,SYLVANIA,US,,N,32.0,38.0,45.1696,N,32.64588044,81.0,35.0,21.8738,W,-81.58940938,183.6,S,912-857-9000,,4029.0,A,
2025/03/20,JYM,AWOS-3,MI,HILLSDALE,US,1998/03/06,N,41.0,55.0,16.69,N,41.92130277,84.0,35.0,12.115,W,-84.58669861,1184.2,,517-437-5638,,9923.1,A,
2025/03/20,JYO,AWOS-3,VA,LEESBURG,US,1992/01/09,N,39.0,4.0,40.7,N,39.07797222,77.0,33.0,27.0,W,-77.5575,389.7,E,703-777-3781,,25847.1,A,
2025/03/20,JYR,AWOS-3,NE,YORK,US,,N,40.0,53.0,47.099,N,40.89641638,97.0,37.0,26.6608,W,-97.62407244,1669.7,E,402-362-3785,,12993.01,A,
2025/03/20,JZI,AWOS-3,SC,CHARLESTON,US,,N,32.0,42.0,3.7,N,32.70102777,80.0,0.0,11.7,W,-80.00325,18.6,,843-559-3123,,22173.0,A,
2025/03/20,JZP,AWOS-3PT,GA,JASPER,US,1990/08/03,N,34.0,27.0,14.902,N,34.45413944,84.0,27.0,34.892,W,-84.45969222,1535.0,E,(706) 253-9008,,3847.1,A,
2025/03/20,JZZ,AWOS-3P,AK,KOLIGANEK,US,2011/03/13,N,59.0,43.0,35.911,N,59.72664194,157.0,15.0,34.1,W,-157.25947222,268.9,,907-596-3302,,50426.4,A,
2025/03/20,K24,AWOS-3,KY,JAMESTOWN,US,1997/05/22,N,37.0,0.0,34.9,N,37.00969444,85.0,6.0,9.9,W,-85.10275,1010.3,S,270-343-5556,,7217.0,A,
2025/03/20,K51,AWOS-2,KS,MEDICINE LODGE,US,,N,37.0,15.0,57.6598,N,37.26601661,98.0,32.0,53.0474,W,-98.54806872,1549.0,E,620-886-3290,,6766.0,A,
2025/03/20,K59,AWOS-3PT,KS,ATCHISON,US,,N,39.0,34.0,13.889,N,39.57052472,95.0,10.0,49.193,W,-95.18033138,1073.0,E,913-367-1449,,6476.0,A,
2025/03/20,K61,AWOS-3PT,KS,BELOIT,US,2009/06/11,N,39.0,28.0,23.599,N,39.47322194,98.0,7.0,43.2441,W,-98.12867891,1407.3,S,785-378-4173,,6492.0,A,
2025/03/20,K62,AWOS-3,KY,FALMOUTH,US,2010/02/11,N,38.0,42.0,6.33,N,38.70175833,84.0,23.0,46.84,W,-84.39634444,899.1,S,859-654-1345,,7122.0,A,
2025/03/20,K70,AWOS-3PT,FL,KEY LARGO,US,2012/12/02,N,25.0,19.0,10.03,N,25.31945277,80.0,16.0,46.04,W,-80.27945555,65.0,E,305-367-3013,,,,AWOS-3PT IDENT ASSOCIATED WITH ARPT OCEAN REEF CLUB (07FA).
2025/03/20,K75,AWOS-2,KS,OSBORNE,US,2012/01/30,N,39.0,25.0,59.9,N,39.43330555,98.0,40.0,48.1,W,-98.68002777,1547.0,S,785-345-4998,,6821.0,A,
2025/03/20,K78,AWOS-2,KS,ABILENE,US,2010/08/10,N,38.0,54.0,14.6,N,38.90405555,97.0,14.0,9.1,W,-97.23586111,1179.0,,785-802-8625,,6460.0,A,
2025/03/20,K82,AWOS-3PT,KS,SMITH CENTER,US,,N,39.0,45.0,38.27,N,39.76063055,98.0,47.0,44.33,W,-98.79564722,1793.2,S,785-282-8326,,6902.0,A,
2025/03/20,K83,AWOS-3P,KS,SABETHA,US,2012/02/06,N,39.0,54.0,18.9864,N,39.905274,95.0,46.0,28.8525,W,-95.77468125,1328.9,,785-284-2201,,6864.0,A,
2025/03/20,K88,AWOS-3PT,KS,IOLA,US,,N,37.0,52.0,5.6,N,37.86822222,95.0,23.0,13.0,W,-95.38694444,1015.6,S,620-365-1466,,6691.0,A,
2025/03/20,KAL,AWOS-3,AK,KALTAG,US,1998/07/17,N,64.0,19.0,8.328,N,64.31898,158.0,44.0,28.701,W,-158.74130583,181.1,,907-534-2272,,50398.0,A,
2025/03/20,KFP,AWOS-3P,AK,FALSE PASS,US,,N,54.0,51.0,0.7923,N,54.85022008,163.0,24.0,45.0149,W,-163.41250413,26.2,S,907-548-2221,,50221.5,A,
2025/03/20,KKA,AWOS-3P,AK,KOYUK,US,1994/11/30,N,64.0,56.0,22.162,N,64.93948944,161.0,9.0,15.356,W,-161.15426555,154.1,,907-963-4000,,50433.2,A,
2025/03/20,KLG,AWOS-3P,AK,KALSKAG,US,,N,61.0,32.0,16.25,N,61.53784722,160.0,19.0,57.82,W,-160.33272777,43.0,E,907-471-2434,,50397.0,A,(COMM_DECOMM_DATE) AWSS 
2025/03/20,KLS,AWOS-3PT,WA,KELSO,US,1989/08/04,N,46.0,7.0,4.8,N,46.118,122.0,53.0,54.2,W,-122.89838888,20.0,,360-577-1964,,26246.0,A,
2025/03/20,KNB,AWOS-3,UT,KANAB,US,2003/05/15,N,37.0,0.0,39.981,N,37.01110583,112.0,31.0,52.297,W,-112.53119361,4867.9,S,435-644-2267,,25172.0,A,
